CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-24-02,SX,Damdochax/Wiminasik,2011,"2,996",1,"2,996",1,"2,996",1,2996,"1,977",32.00%,"4,973","3,185",51.50%,"6,181",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2012,"1,915",1,"1,915",1,"1,915",1,1915,"1,889",44.30%,"3,804","2,348",55.10%,"4,263",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2013,"2,300",1,"2,300",1,"2,300",1,2300,"2,226",41.30%,"4,526","3,086",57.30%,"5,386",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2014,"4,549",1,"4,549",1,"4,549",1,4549,"2,877",32.80%,"7,426","4,230",48.20%,"8,779",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2015,"4,117",1,"4,117",1,"4,117",1,4117,"4,240",42.20%,"8,357","5,939",59.10%,"10,056",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2016,"3,548",1,"3,548",1,"3,548",1,3548,941,16.10%,"4,489","2,311",39.40%,"5,859",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2017,,,,,,,,,,,,,,,,,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2018,"4,675",1,"4,675",1,"4,675",1,4675,"1,349",20.50%,"6,024","1,913",29.00%,"6,588",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2019,"1,777",1,"1,777",1,"1,777",1,1777,480,16.70%,"2,257","1,103",38.30%,"2,880",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1954,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1955,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1956,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1957,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1958,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1959,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1960,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1961,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1962,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1963,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1964,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1965,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1966,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1967,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1968,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1969,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1970,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1971,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1972,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1973,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1974,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1975,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1976,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1977,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1978,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1979,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1980,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1981,,,,,,,,,,,,,,,,,,,,3
SX_L-24-03,SX,Fred Wright,1982,"20,000",1,"20,000",1,"20,000",1,20000,"25,618",44.40%,"45,618","37,664",65.30%,"57,664",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1983,"2,000",1,"2,000",1,"2,000",1,2000,"3,273",49.70%,"5,273","4,587",69.60%,"6,587",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1984,"6,000",1,"6,000",1,"6,000",1,6000,"6,146",38.50%,"12,146","9,957",62.40%,"15,957",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1985,"15,000",1,"15,000",1,"15,000",1,15000,"11,200",34.80%,"26,200","17,187",53.40%,"32,187",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1986,"25,000",1,"25,000",1,"25,000",1,25000,"22,653",28.70%,"47,653","53,895",68.30%,"78,895",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1987,"7,500",1,"7,500",1,"7,500",1,7500,"7,807",37.40%,"15,307","13,374",64.10%,"20,874",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1988,"2,500",1,"2,500",1,"2,500",1,2500,"2,151",29.50%,"4,651","4,793",65.70%,"7,293",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1989,"15,000",1,"15,000",1,"15,000",1,15000,"28,493",43.40%,"43,493","50,621",77.10%,"65,621",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1990,"14,000",1,"14,000",1,"14,000",1,14000,"9,002",22.80%,"23,002","25,516",64.60%,"39,516",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1991,"2,000",1,"2,000",1,"2,000",1,2000,"3,386",50.00%,"5,386","4,769",70.50%,"6,769",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1992,"5,000",1,"5,000",1,"5,000",1,5000,"8,410",51.90%,"13,410","11,213",69.20%,"16,213",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1993,"12,000",1,"12,000",1,"12,000",1,12000,"34,418",57.30%,"46,418","48,103",80.00%,"60,103",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1994,"2,375",1,"2,375",1,"2,375",1,2375,"2,526",33.80%,"4,901","5,098",68.20%,"7,473",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1995,"1,125",1,"1,125",1,"1,125",1,1125,"4,621",61.40%,"5,746","6,407",85.10%,"7,532",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1996,"1,000",1,"1,000",1,"1,000",1,1000,"2,815",52.40%,"3,815","4,374",81.40%,"5,374",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1997,"9,000",1,"9,000",1,"9,000",1,9000,"15,551",33.10%,"24,551","37,960",80.80%,"46,960",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1998,"3,500",1,"3,500",1,"3,500",1,3500,"1,802",22.70%,"5,302","4,422",55.80%,"7,922",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,1999,"13,000",1,"13,000",1,"13,000",1,13000,"27,774",52.40%,"40,774","40,050",75.50%,"53,050",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2000,500,1,500,1,500,1,500,"1,068",56.80%,"1,568","1,381",73.40%,"1,881",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2001,"1,408",1,"1,408",1,"1,408",1,1408,"1,566",33.30%,"2,974","3,292",70.00%,"4,700",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2002,"5,887",1,"5,887",1,"5,887",1,5887,"15,403",65.40%,"21,290","17,649",75.00%,"23,536",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2003,,,,,,,,,,,,,,,,,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2004,800,1,800,1,800,1,800,"1,557",47.60%,"2,357","2,469",75.50%,"3,269",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2005,"4,235",1,"4,235",1,"4,235",1,4235,"4,597",39.30%,"8,832","7,458",63.80%,"11,693",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2006,,,,,,,,,,,,,,,,,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2007,"5,665",1,"5,665",1,"5,665",1,5665,"5,736",35.00%,"11,401","10,715",65.40%,"16,380",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2008,,,,,,,,,,,,,,,,,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2009,107,1,107,1,107,1,107,79,30.80%,186,149,58.20%,256,2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2010,48,1,48,1,48,1,48,23,28.20%,71,34,41.30%,82,2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2011,"10,273",1,"10,273",1,"10,273",1,10273,"6,841",32.00%,"17,114","11,139",52.00%,"21,412",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2012,"3,688",1,"3,688",1,"3,688",1,3688,"3,425",43.20%,"7,113","4,233",53.40%,"7,921",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2013,397,1,397,1,397,1,397,359,39.30%,756,516,56.50%,913,2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2014,438,1,438,1,438,1,438,250,30.60%,688,382,46.60%,820,2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2015,"7,044",1,"7,044",1,"7,044",1,7044,"7,177",40.90%,"14,221","10,489",59.80%,"17,533",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2016,"19,797",1,"19,797",1,"19,797",1,19797,"5,105",15.30%,"24,902","13,570",40.70%,"33,367",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2017,"7,240",1,"7,240",1,"7,240",1,7240,"2,375",22.30%,"9,615","3,391",31.90%,"10,631",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2018,290,1,290,1,290,1,290,84,20.30%,374,123,29.80%,413,2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-03,SX,Fred Wright,2019,"6,007",1,"6,007",1,"6,007",1,6007,"1,555",15.70%,"7,562","3,895",39.30%,"9,902",2,5,5,Kwinagees,[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1954,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1955,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1956,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1957,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1958,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1959,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1960,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1961,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1962,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1963,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1964,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1965,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1966,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1967,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1968,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1969,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1970,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1971,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1972,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1973,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1974,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1975,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1976,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1977,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1978,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1979,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1980,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1981,,,,,,,,,,,,,,,,,,,,3
SX_L-24-05,SX,Meziadin,1982,"250,000",1,"250,000",1,"250,000",1,250000,"286,424",44.70%,"536,424","390,853",61.00%,"640,853",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1983,"170,000",1,"170,000",1,"170,000",1,170000,"183,287",37.60%,"353,287","317,256",65.10%,"487,256",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1984,"140,000",1,"140,000",1,"140,000",1,140000,"128,115",35.40%,"268,115","221,606",61.30%,"361,606",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1985,"288,663",1,"288,663",1,"288,663",1,288663,"160,538",28.00%,"449,201","284,018",49.60%,"572,681",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1986,"115,543",1,"115,543",1,"115,543",1,115543,"72,859",23.00%,"188,402","200,999",63.50%,"316,542",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1987,"143,989",1,"143,989",1,"143,989",1,143989,"119,826",33.70%,"263,815","211,064",59.40%,"355,053",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1988,"116,984",1,"116,984",1,"116,984",1,116984,"71,717",24.80%,"188,701","172,483",59.60%,"289,467",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1989,"50,000",1,"50,000",1,"50,000",1,50000,"63,691",35.60%,"113,691","129,075",72.10%,"179,075",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1990,"120,954",1,"120,954",1,"120,954",1,120954,"67,985",23.10%,"188,939","172,812",58.80%,"293,766",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1991,"250,000",1,"250,000",1,"250,000",1,250000,"322,611",42.80%,"572,611","503,898",66.80%,"753,898",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1992,"592,118",1,"592,118",1,"592,118",1,592118,"760,296",45.20%,"1,352,414","1,089,902",64.80%,"1,682,020",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1993,"400,000",1,"400,000",1,"400,000",1,400000,"737,177",47.80%,"1,137,177","1,142,703",74.10%,"1,542,703",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1994,"158,010",1,"158,010",1,"158,010",1,158010,"140,804",33.50%,"298,814","262,515",62.40%,"420,525",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1995,"205,853",1,"205,853",1,"205,853",1,205853,"418,712",49.30%,"624,565","643,801",75.80%,"849,654",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1996,"182,082",1,"182,082",1,"182,082",1,182082,"367,896",44.50%,"549,978","645,115",78.00%,"827,197",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1997,"158,687",1,"158,687",1,"158,687",1,158687,"193,129",33.70%,"351,816","414,578",72.30%,"573,265",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1998,"163,925",1,"163,925",1,"163,925",1,163925,"115,289",26.30%,"279,214","274,485",62.60%,"438,410",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,1999,"180,350",1,"180,350",1,"180,350",1,180350,"369,862",51.40%,"550,212","538,785",74.90%,"719,135",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2000,"137,042",1,"137,042",1,"137,042",1,137042,"218,636",53.50%,"355,678","271,400",66.40%,"408,442",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2001,"116,192",1,"116,192",1,"116,192",1,116192,"146,209",36.70%,"262,401","282,313",70.80%,"398,505",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2002,"332,442",1,"332,442",1,"332,442",1,332442,"706,044",62.00%,"1,038,486","806,826",70.80%,"1,139,268",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2003,"196,852",1,"196,852",1,"196,852",1,196852,"596,880",65.80%,"793,732","710,293",78.30%,"907,145",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2004,"140,923",1,"140,923",1,"140,923",1,140923,"317,579",48.80%,"458,502","509,772",78.30%,"650,695",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2005,"142,858",1,"142,858",1,"142,858",1,142858,"195,876",45.70%,"338,734","285,709",66.70%,"428,567",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2006,"146,954",1,"146,954",1,"146,954",1,146954,"235,474",51.20%,"382,428","312,855",68.00%,"459,809",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2007,"104,308",1,"104,308",1,"104,308",1,104308,"119,067",30.60%,"223,375","284,757",73.20%,"389,065",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2008,"150,383",1,"150,383",1,"150,383",1,150383,"77,402",29.80%,"227,785","109,290",42.10%,"259,673",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2009,"168,404",1,"168,404",1,"168,404",1,168404,"122,981",30.90%,"291,385","229,781",57.70%,"398,185",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2010,"159,120",1,"159,120",1,"159,120",1,159120,"116,829",37.90%,"275,949","148,850",48.30%,"307,970",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2011,"167,524",1,"167,524",1,"167,524",1,167524,"108,031",32.20%,"275,555","167,461",50.00%,"334,985",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2012,"144,923",1,"144,923",1,"144,923",1,144923,"155,874",45.50%,"300,797","197,916",57.70%,"342,839",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2013,"170,376",1,"170,376",1,"170,376",1,170376,"182,431",44.80%,"352,807","237,107",58.20%,"407,483",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2014,"144,920",1,"144,920",1,"144,920",1,144920,"127,168",41.30%,"272,088","163,089",52.90%,"308,009",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2015,"185,917",1,"185,917",1,"185,917",1,185917,"173,170",41.80%,"359,087","228,639",55.20%,"414,556",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2016,"109,868",1,"109,868",1,"109,868",1,109868,"35,081",20.20%,"144,949","64,135",36.90%,"174,003",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2017,"119,088",1,"119,088",1,"119,088",1,119088,"62,140",31.70%,"181,228","76,664",39.20%,"195,752",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2018,"96,827",1,"96,827",1,"96,827",1,96827,"29,583",21.60%,"126,410","40,390",29.40%,"137,217",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_L-24-05,SX,Meziadin,2019,"88,128",1,"88,128",1,"88,128",1,88128,"28,371",20.60%,"116,499","49,802",36.10%,"137,930",5,5,5,"Hanna-Tin,MezBeach,Strohn",[LOOKUP CU],Sockeye Model,3
SX_R19,SX,Skeena River-high interior,1954,,,,,,,,,,,,,,,,,,,,4
SX_R19,SX,Skeena River-high interior,1955,,,,,,,,,,,,,,,,,,,,4
SX_R19,SX,Skeena River-high interior,1956,,,,,,,,,,,,,,,,,,,,4
SX_R19,SX,Skeena River-high interior,1957,,,,,,,,,,,,,,,,,,,,4
SX_R19,SX,Skeena River-high interior,1958,,,,,,,,,,,,,,,,,,,,4
SX_R19,SX,Skeena River-high interior,1959,,,,,,,,,,,,,,,,,,,,4
SX_R19,SX,Skeena River-high interior,1960,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1961,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1962,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1963,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1964,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1965,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1966,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1967,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1968,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1969,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1970,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1971,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1972,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1973,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1974,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1975,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1976,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1977,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1978,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1979,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1980,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1981,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1982,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1983,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1984,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1985,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1986,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
SX_R19,SX,Skeena River-high interior,1987,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,4
